"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0030700",50.0329551914018,-0.0258630935687343,0.283948998763747,-0.091083587832099,0.927426173442814,0.985925874301409
"FBgn0030701",1296.94088120062,-0.162103225867789,0.114392321996417,-1.41708134810714,0.156459145114333,0.511271874670826
"FBgn0030703",1788.40127944224,-0.103727371331606,0.158039415755571,-0.65633861550105,0.511606276820697,0.840690827636458
"FBgn0030704",178.273228450656,-0.0022165927996327,0.192242860993084,-0.0115301696415788,0.990800459498528,0.996779551915295
"FBgn0030706",16.1769855450051,-0.535374921048503,0.500945629563905,-1.06872859937828,0.285191980683713,0.687317744932481
"FBgn0030707",0.410358851086384,-2.06108457264066,3.15899464578488,-0.652449530229755,0.51411122104097,NA
"FBgn0030710",213.866549225275,0.215188434042648,0.173203732437464,1.2424006747103,0.214088766821748,0.600176012764787
"FBgn0030711",220.811913884976,-0.353324178681146,0.235270870363116,-1.50177613631397,0.133154933301306,0.467769355294704
"FBgn0030715",1.51732814078461,-1.2626662948372,1.53566315520225,-0.822228683783786,0.41094675663849,NA
"FBgn0030716",804.381569537528,0.246099847569233,0.122701719381163,2.00567562386591,0.0448908675888238,0.242875897021391
"FBgn0030717",321.441531269017,-0.0583263553297162,0.160391685306799,-0.363649494786148,0.716119762038026,0.924948380844038
"FBgn0030718",1020.1157974699,0.142949991322594,0.143420834571781,0.99671705125275,0.318901870732665,0.720359956427539
"FBgn0030719",2623.43821357499,0.0236009381532233,0.166827234465265,0.14146933639985,0.887499182397945,0.976279097558552
"FBgn0030720",1305.67629407331,-0.180617895591598,0.114886126460259,-1.57214714392932,0.115916430244487,0.434188234655473
"FBgn0030721",81.2043709007279,-0.0182370387343331,0.293849569762465,-0.0620624993566441,0.950513060580562,0.989664246953383
"FBgn0030722",25.3672556861449,0.358953570589414,0.390732537488934,0.91866823504449,0.358269129419215,0.747711625916781
"FBgn0030723",34.6868270878762,0.626216722521559,0.313773949799596,1.99575752837837,0.0459603218283349,0.246792102307891
"FBgn0030724",416.440069672866,0.0294299660656754,0.15494858466612,0.189933752083574,0.849361043515556,0.963733837107521
"FBgn0030725",11.6268739231394,-0.401284495917974,0.59426592190948,-0.675260823687445,0.499510069278722,0.833249277248743
"FBgn0030729",1.59590402438882,-0.648440453677499,1.53092079246815,-0.42356237949586,0.671884996573953,NA
"FBgn0030731",1379.90707533825,-0.0762150139088364,0.150021464347108,-0.508027396216424,0.611434130453718,0.882698845943204
"FBgn0030733",0,NA,NA,NA,NA,NA
"FBgn0030734",3296.20481035905,-0.128898545534639,0.120191858028779,-1.07243991106099,0.28352248970818,0.686642067471129
"FBgn0030735",1197.15131283068,-0.184322388358204,0.102990779283691,-1.78969796752855,0.0735024793303561,0.329435183342248
"FBgn0030737",117.393542953385,0.181699821814468,0.20307751371936,0.89473136875984,0.370930705824262,0.757594278022876
"FBgn0030738",606.991939255041,-0.242044579365743,0.179960667281149,-1.34498600734571,0.178629753330643,0.549624930488335
"FBgn0030739",340.346035841721,-0.0201586809980719,0.134343534396088,-0.150053228007517,0.8807226207296,0.975208374682833
"FBgn0030740",3582.90570586246,-0.0847314474284079,0.159413471987707,-0.531519992456736,0.595058490933067,0.875484693128121
"FBgn0030742",18.7860035136209,0.178625918213679,0.412962875840409,0.432547157780619,0.665343785673013,0.90631246846108
"FBgn0030743",195.017024646313,0.0192852629085217,0.201214911135833,0.0958441041951552,0.923644388489411,0.985745287677692
"FBgn0030744",658.268195765871,-0.197007133654845,0.141780035973833,-1.38952661636512,0.1646726730862,0.524319303020827
"FBgn0030745",746.315930250067,0.0573075274449504,0.125352078485054,0.457172534652332,0.647547037907542,0.899325680198501
"FBgn0030746",37.2483357419705,-0.45184133043415,0.347410481850805,-1.30059786344672,0.193396138758936,0.572612149168138
"FBgn0030747",1366.41822909239,0.0881539819807717,0.108125711501062,0.815291578265418,0.414905428282482,0.785103531666835
"FBgn0030748",942.00047264325,-0.128487885495354,0.101025651408815,-1.27183426885721,0.203432010306181,0.587796464590179
"FBgn0030749",1038.73265859232,-0.00425122430025619,0.130738762660224,-0.0325169384638024,0.97405980823155,0.992987526261704
"FBgn0030752",3462.6918001845,-0.406113109405832,0.120299083325257,-3.37586204466587,0.000735848060404815,0.0104073661441922
"FBgn0030753",1838.03418953571,-0.0559906910279515,0.0987181407319529,-0.567177325391305,0.570593711672812,0.863935139576645
"FBgn0030755",127.863964209043,0.0645622595907113,0.866642527088472,0.0744969899037974,0.940614936222245,0.989013580991787
"FBgn0030756",2.92255563611644,-0.469604086647821,1.03202674286746,-0.455030928116296,0.649086988551418,NA
"FBgn0030757",179.945989600308,0.09083823222899,0.194807609044406,0.466297146577492,0.64100282092547,0.898011609302943
"FBgn0030758",1462.00683854408,-0.24768222861866,0.202292519963267,-1.22437660405652,0.220810190964058,0.610356009476647
"FBgn0030759",459.185960389467,0.0801729620213723,0.207855804521252,0.385714328286537,0.699708250050851,0.917651170390551
"FBgn0030761",431.37679861211,-0.0169884330282494,0.133680917629731,-0.127081960009461,0.898875529515405,0.978592679157189
"FBgn0030763",3.70119236206329,-2.58616422182088,1.1202996824301,-2.30845751577032,0.0209737031726138,NA
"FBgn0030764",16.1699746651929,-0.378832705922213,0.503833516825964,-0.751900564910354,0.45211085839563,0.811121049666155
"FBgn0030765",844.536059514962,0.137326424242957,0.16529897964995,0.830775994708317,0.406100186116023,0.779334067107139
"FBgn0030766",580.489629130512,-0.044972543842112,0.123422800630957,-0.364377923788841,0.715575818309145,0.924948380844038
"FBgn0030768",675.208184395129,0.421554267743783,0.167507007564601,2.5166366104487,0.0118480958675537,0.095369150779158
"FBgn0030769",1.23716735182964,-0.425243255966757,1.58327722881453,-0.268584205108006,0.788249668311104,NA
"FBgn0030770",4.1857573374121,0.184854877036161,0.884238420733859,0.209055468187803,0.834404937777563,NA
"FBgn0030773",0,NA,NA,NA,NA,NA
"FBgn0030774",0,NA,NA,NA,NA,NA
"FBgn0030775",0.569914924873215,-0.440832313749751,2.32893947710639,-0.189284572692059,0.849869785969396,NA
"FBgn0030776",0.581550346791061,-0.721549137255553,2.64601411678492,-0.27269285249781,0.785089329435488,NA
"FBgn0030777",1.2041401137625,1.41436460017343,1.561722083686,0.905644233982545,0.365124187960275,NA
"FBgn0030778",1.74873160009379,2.09281749735225,1.40849218174751,1.48585666606662,0.137317037797114,NA
"FBgn0030780",0.167018587456651,0.199113885676895,3.80781883510775,0.0522907980393087,0.958296985388213,NA
"FBgn0030786",657.947583157889,-0.1980816414946,0.143776973496091,-1.37770073105611,0.168295705562019,0.531450616375131
"FBgn0030787",190.606156300702,0.111876201885477,0.158246614715023,0.706973745295897,0.479582793662389,0.823852960093305
"FBgn0030788",458.514344277487,-0.108017160853026,0.151828936969644,-0.711439881019666,0.476811692907294,0.821896722578455
"FBgn0030789",241.461600772608,0.0956024959743151,0.135074598933694,0.707775530921584,0.479084663971224,0.823337117124199
"FBgn0030790",666.377484274358,0.0265580787987185,0.127915310861708,0.20762236060569,0.835523843567676,0.961428176060562
"FBgn0030791",692.596126322727,-0.12111563520051,0.144680805625123,-0.837123035617644,0.402523413302831,0.77622853774779
"FBgn0030792",810.896823885588,0.150184547899535,0.149704615349714,1.00320586341777,0.315761544539545,0.717859419612847
"FBgn0030793",504.121185266214,0.035737680603004,0.138002328592693,0.25896433029389,0.795662762185548,0.952437964859818
"FBgn0030794",68.351472097197,0.110511800965102,0.250715701750512,0.440785320558313,0.659368421701334,0.902637140409944
"FBgn0030795",138.475435280697,0.0429923488426621,0.173078378617035,0.248398148782004,0.803826365765635,0.954203232047741
"FBgn0030796",9761.81030851259,0.213043808170575,0.0946488114245365,2.25088730607499,0.0243926759335624,0.160744451144133
"FBgn0030797",432.056248928815,-0.197811806648825,0.13875208872414,-1.42564921701543,0.153969622010206,0.506744920533324
"FBgn0030798",1.91537013279385,1.23489143820244,1.55453205639809,0.794381455898526,0.42697339648072,NA
"FBgn0030799",138.144227964303,0.506789059888624,0.186461366183757,2.71793063764848,0.00656916078330357,0.0610180293510567
"FBgn0030800",380.709879269366,-0.15376369576635,0.130928861698366,-1.1744064201871,0.240232274918401,0.637580747495487
"FBgn0030801",125.465480558279,-0.121816528416909,0.219358634885557,-0.555330445416306,0.578668657976078,0.865922193515803
"FBgn0030802",244.064657392477,0.0736059322816837,0.186612737688127,0.394431447679075,0.693262529871896,0.915887549018984
"FBgn0030803",386.736525223353,-0.0672269710369603,0.139649492258291,-0.481397890889712,0.630233735394199,0.89310042759027
"FBgn0030804",0.190048145436947,-0.772444029679091,3.81343347922586,-0.202558674194023,0.839479993534155,NA
"FBgn0030805",340.911562563948,1.07572947010232,0.172495604435832,6.23627177991363,4.48122284427366e-10,2.70269693716592e-08
"FBgn0030806",272.676212729955,0.165897472880068,0.146266896176086,1.13421066021904,0.25670619345762,0.657404814814699
"FBgn0030807",10.8476829085238,0.432017675159929,0.579232050451248,0.745845598190514,0.455760691387843,0.8129306310524
"FBgn0030808",2649.08127313173,-0.11478719001727,0.119544350315907,-0.96020589608739,0.336951600004529,0.733753046772017
"FBgn0030809",3451.85218861324,-0.0622201704377345,0.108790513074495,-0.571926436224534,0.567371813284238,0.863928942913412
"FBgn0030810",0.987565322893638,-0.718072739068281,2.030911991914,-0.353571568796314,0.723659984527452,NA
"FBgn0030811",0,NA,NA,NA,NA,NA
"FBgn0030812",2007.25998247045,-0.135989062350775,0.130488059912088,-1.04215713255598,0.297338833900967,0.699549253305622
"FBgn0030813",65.0951507543157,0.208632028469828,0.256618505451522,0.813004612051413,0.416215413896284,0.786415639014477
"FBgn0030814",0.31316091340092,0.270097359607549,3.54037519172008,0.0762906033911969,0.93918790146533,NA
"FBgn0030815",1.64782363198573,0.345902755608737,1.37812487471634,0.250995219631264,0.801817805097017,NA
"FBgn0030816",103.741709076397,-0.32558161719682,0.203597294455979,-1.59914510684824,0.10978836406408,0.422725508977477
"FBgn0030817",7.67558423693777,0.464207965476459,0.727322367314753,0.63824238925897,0.523315907567435,0.84692012721386
"FBgn0030823",0.860042425343665,2.41464861848652,2.27557611361685,1.06111529473239,0.28863750787123,NA
"FBgn0030824",0.386952073603702,-0.460861710157036,2.88999793932391,-0.159467833483941,0.873300299152416,NA
"FBgn0030826",0.219933486147051,-0.772444029679091,3.81343347922586,-0.202558674194023,0.839479993534155,NA
"FBgn0030827",0.246693497966764,-0.254894111485312,3.79878047913301,-0.0670989315875095,0.946502944449895,NA
"FBgn0030828",19.3931638578902,-0.0746252950350052,0.429000306506069,-0.173951612395758,0.861903490070729,0.967913643073774
"FBgn0030829",0,NA,NA,NA,NA,NA
"FBgn0030830",1.1025170284553,-0.780306629869791,1.96367582216473,-0.397370391315196,0.691094346233201,NA
"FBgn0030832",0,NA,NA,NA,NA,NA
"FBgn0030833",159.648582195419,-0.0262739274106279,0.165872674215944,-0.158398166152568,0.874143058735727,0.972573249588752
"FBgn0030834",389.477362732737,-0.0696914619362694,0.128756132107092,-0.541267128763267,0.588323473949845,0.870539376969962
"FBgn0030835",0.471177111864227,-0.358377971154582,2.73875724324993,-0.13085423034037,0.895890622160418,NA
"FBgn0030836",0.56224615843679,-1.31393114295919,2.31055376311631,-0.568665037764391,0.569583478699695,NA
"FBgn0030837",0.395227570980139,-1.95939357020656,2.83740807776293,-0.690557549885945,0.489843632133027,NA
"FBgn0030838",549.838736122137,-0.126808323440202,0.110901051271234,-1.14343662198533,0.2528573546337,0.653160708219549
"FBgn0030839",159.510711295447,-0.555032743167158,0.197002402505679,-2.81739073284224,0.00484155855008069,0.0482013059955999
"FBgn0030840",0.087343676946538,0.90026855885989,3.81017301615324,0.236280230594043,0.813215226384258,NA
"FBgn0030841",0.538633128187503,-2.4048825697887,2.93554429613604,-0.819228847254721,0.412655859291683,NA
"FBgn0030842",1253.6623974163,0.00310044344012931,0.194770078069451,0.015918479218475,0.987299427585617,0.996602929412462
"FBgn0030843",0.318699642040451,-1.79416997673962,3.78618805651607,-0.473872388259172,0.635590910297523,NA
"FBgn0030844",1.16576793869596,-0.84541649766263,1.88455810618021,-0.4486019798966,0.653718805282524,NA
"FBgn0030846",4.56394909296939,-0.204658208757096,0.852451536729466,-0.240081928343155,0.81026674365479,NA
"FBgn0030847",23.7648376852667,0.0939283026848319,0.362462405346133,0.259139434323224,0.795527659522298,0.952437964859818
"FBgn0030850",1022.54165540634,0.0258939810495586,0.135852416955777,0.190603756854673,0.848836046612692,0.963733837107521
"FBgn0030851",143.240794781059,0.141849843010211,0.195328149093215,0.726213009587866,0.467708197808965,0.817937257538799
"FBgn0030852",28.7626268033748,0.236634197379961,0.407453496652803,0.580763692848121,0.561399728065454,0.860074226661878
"FBgn0030853",951.798939089953,0.0383252081447249,0.161933757521457,0.236672135145425,0.812911153790684,0.956377881012381
"FBgn0030854",708.083570005755,0.244378339668929,0.160763670781408,1.52010922916293,0.128483525430573,0.461730734956241
"FBgn0030855",782.010153237163,-0.0275837993589403,0.100272847587481,-0.275087424189039,0.783249073048383,0.948973405577467
"FBgn0030858",1149.11791137574,0.0963101845418897,0.148040506325423,0.650566435717132,0.515326402819271,0.84322623355354
"FBgn0030859",10.2329678542199,0.617195313668042,0.717788984232005,0.859856207362123,0.3898683111541,0.76819932616846
"FBgn0030863",1626.52733620241,0.350172382925771,0.140976853117229,2.48389984017153,0.0129952353490399,0.10155806930522
"FBgn0030864",519.48640184788,0.249277838889422,0.129575326834597,1.92380636791776,0.0543788589482579,0.275552374545057
"FBgn0030868",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030869",1916.47222260634,0.0331212055761469,0.167447126963846,0.197800978593668,0.843200780493032,0.963153739988119
"FBgn0030870",1.84219908393984,0.61573680136003,1.45114149700039,0.424312034789717,0.6713382634773,NA
"FBgn0030871",677.317680429047,0.361065230661184,0.16316992593537,2.21281727371867,0.0269102458859145,0.171742703469822
"FBgn0030872",423.856703967229,0.181868166711622,0.19576755381622,0.92900055788792,0.352888797209988,0.743379766939693
"FBgn0030873",1494.83536548303,-0.0823827135726805,0.114152158502021,-0.721692122634915,0.470483786279631,0.818999800276127
"FBgn0030874",188.403499252777,0.0555930247866246,0.17770891870737,0.312831934328342,0.754408352124228,0.940383512764707
"FBgn0030876",104.979836794275,-0.0679981294707325,0.221862403779364,-0.306487842520424,0.759233235017989,0.941947578652578
"FBgn0030877",743.650956328076,0.129353614790486,0.138448133807825,0.9343110032096,0.350143490117859,0.74326331963602
"FBgn0030878",1034.06120879826,0.0122581247843518,0.169320999570062,0.0723957737993366,0.94228694799099,0.989013580991787
"FBgn0030880",13.0066399589173,-6.96972002470955,3.68144690791508,-1.8932012871691,NA,NA
"FBgn0030881",5.49942266930603,0.543801837395391,0.726689691450588,0.748327441262963,0.454262676447596,NA
"FBgn0030882",1.70998220552487,0.626192126923839,1.75406507409987,0.356994809468616,0.721095691504906,NA
"FBgn0030883",175.214418357126,0.0490920852392336,0.157493622625807,0.311708400764091,0.755262142956767,0.940884121513122
"FBgn0030884",80.9561556252818,0.761757784055397,0.22566481058919,3.37561617190787,0.000736505906395439,0.0104073661441922
"FBgn0030886",0.254362264403189,0.740770521072919,3.78988116898217,0.195460091766377,0.84503277723486,NA
"FBgn0030887",1.67077764303087,-0.546714258128576,1.48258523389351,-0.368757387858785,0.712308569163911,NA
"FBgn0030889",0,NA,NA,NA,NA,NA
"FBgn0030890",1043.84307760603,0.090793150801567,0.12658587170059,0.717245531288968,0.473222609554592,0.820646910936298
"FBgn0030891",582.633675982007,0.0974258044601603,0.140027435097033,0.695762258250664,0.486577728770022,0.827503892073787
"FBgn0030892",367.906341298282,-0.159232357818221,0.122806873485524,-1.29660786321533,0.194766145545078,0.574615940622538
"FBgn0030893",1903.75253696757,0.187082400429535,0.122851438036105,1.52283443661891,0.127800132073015,0.460069420088106
"FBgn0030894",1002.38944900813,-0.0833348383782159,0.105219011343469,-0.792013128750885,0.428353021103179,0.793702003020161
"FBgn0030895",3.03274427095671,-0.903034564382969,1.03322394637871,-0.873996937012507,0.382119921791032,NA
"FBgn0030897",0.299608396657164,-1.38350163355482,3.57095001054432,-0.387432372189363,0.698436141954087,NA
"FBgn0030898",0,NA,NA,NA,NA,NA
"FBgn0030899",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030900",0.087343676946538,0.90026855885989,3.81017301615324,0.236280230594043,0.813215226384258,NA
"FBgn0030904",12.4710114916245,-1.4850533783659,0.595577722381238,-2.49346696922841,0.012650235370434,0.0994416320830888
"FBgn0030905",0,NA,NA,NA,NA,NA
"FBgn0030908",0.0796749105101128,-0.719793320809052,3.81459675932753,-0.188694471846598,0.850332284583495,NA
"FBgn0030912",1.23798033553625,-0.350824430252664,1.74729307854547,-0.200781674557257,0.840869292718788,NA
"FBgn0030913",0.687750673469869,-1.65182871646156,2.17106495022252,-0.760838000858639,0.446753833744769,NA
"FBgn0030914",2.15021970711698,0.121806169063559,1.12956705024347,0.107834385782858,0.914127066008141,NA
"FBgn0030915",217.477274824575,0.122512552688021,0.167248740375686,0.732517042656496,0.463853044404343,0.816332201341292
"FBgn0030918",10.6215626732707,1.00095547382978,0.545638781412298,1.83446541545117,0.0665849370088056,0.31099126303271
"FBgn0030921",0,NA,NA,NA,NA,NA
"FBgn0030925",33.6250241394472,0.382842698617897,0.331377652407071,1.15530632749974,0.247965005724676,0.647978883091517
"FBgn0030926",1.4378645672545,1.04375886641163,1.4419269850829,0.723863882991012,0.469149305088401,NA
"FBgn0030927",17.9995977696136,0.0737499582174924,0.444919787016154,0.165760122093232,0.86834572985204,0.970099531484366
"FBgn0030928",29.6137306965452,0.721608402388237,0.334813635427878,2.15525392645987,0.0311419690626683,0.190025372806883
"FBgn0030929",7.2552658816919,0.102259076302867,0.636295695658604,0.160709992226213,0.872321819080337,0.972092649734243
"FBgn0030930",1793.28122256653,0.115757361805559,0.105226906905847,1.10007378539724,0.271299974578569,0.672633210729053
"FBgn0030931",24.0223464678042,0.0789024547460228,0.456866121932382,0.172703667350718,0.862884360982579,0.967913643073774
"FBgn0030932",10.1675950411831,0.421118258001929,0.618569290923037,0.680793993787714,0.496001851051749,0.83180000127014
"FBgn0030933",6.55900511519457,0.251744751494291,0.66676104620037,0.377563675815936,0.705754753122933,NA
"FBgn0030935",1.82863602204153,1.27087807269827,1.44124013897255,0.881794808743167,0.377887779460325,NA
"FBgn0030936",5.54346508933798,0.179759516860978,0.804390360224799,0.223472987432049,0.823167404460544,NA
"FBgn0030937",0,NA,NA,NA,NA,NA
"FBgn0030938",24.8059222237019,0.957417057805532,0.384259838679617,2.49158762231146,0.0127173594516627,0.0998552667133855
"FBgn0030940",3.43547247689169,-0.209210425365121,1.19818898441238,-0.174605532254765,0.861389601258262,NA
"FBgn0030941",1369.91243769767,-0.179572891082547,0.124393344260903,-1.44358922215252,0.14885455844225,0.497197384708157
"FBgn0030943",693.862086302472,0.071742760284382,0.145275153179954,0.493840541303806,0.621418798994324,0.888175916489033
"FBgn0030944",547.671363826677,0.0855290240745853,0.115493886156341,0.740550231020947,0.458966193917263,0.813282994485611
"FBgn0030945",347.302152907093,-0.0798750016363143,0.244699356570461,-0.326420971251366,0.744105872941976,0.936470046877557
"FBgn0030946",2441.60525579096,0.140770292578462,0.154631027874862,0.910362522406456,0.362631355672784,0.749114115975324
"FBgn0030947",1.68144103252623,-0.763022808564074,1.48798349587927,-0.512789833138032,0.608098342340993,NA
"FBgn0030949",0,NA,NA,NA,NA,NA
"FBgn0030951",0,NA,NA,NA,NA,NA
"FBgn0030952",0.307277163093589,0.148388549064948,3.56510034259584,0.0416225448950204,0.966799600586147,NA
"FBgn0030954",17.0087734473579,1.58516869893016,0.469907217299845,3.37336529546996,0.000742553690441333,0.0104396526444987
"FBgn0030955",4182.76210724292,0.0615267999459204,0.189719059449035,0.324304791119041,0.745707292752542,0.93665087683263
"FBgn0030956",136.624588385664,0.18982881318151,0.190125811943782,0.998437883003701,0.318067071484693,0.719959796215091
"FBgn0030958",25.9601698143213,-0.532781037645429,0.451028635341126,-1.18125767611733,0.237500375237704,0.63498735082024
"FBgn0030959",255.142364152671,0.313452354745235,0.294658559136756,1.06378160425252,0.287427646667116,0.688982354974701
"FBgn0030960",252.644765107766,-0.476318940222671,0.154011803340169,-3.09274308781786,0.00198315738633122,0.0232869703752783
"FBgn0030961",18.0519262742176,0.537954122062502,0.425995124907932,1.26281755496326,0.206654754309065,0.592690392871933
"FBgn0030963",102.947214398421,-0.0960044317271921,0.270262411493927,-0.35522672648597,0.722419743851034,0.927742559492695
"FBgn0030964",2.09139394449805,2.32719417890577,1.32477120744538,1.75667629687803,0.0789729999484491,NA
"FBgn0030966",255.848806945911,0.65618212627592,0.176102369863076,3.72614023755681,0.000194434254980186,0.00340689748252651
"FBgn0030968",105.620391382838,0.264092955847757,0.249959840888669,1.05654154246875,0.290720871829992,0.69351384816309
"FBgn0030969",566.062380093072,0.0530662001574744,0.132904156502553,0.39928171965378,0.689685635149041,0.915887549018984
"FBgn0030970",443.525560358184,0.0629172958213276,0.138125328506252,0.455508750652345,0.648743273585469,0.899511312661774
"FBgn0030973",834.623482239047,0.068089774061098,0.145754492447669,0.467153862070801,0.640389800559443,0.897905038756106
"FBgn0030974",1454.63247798221,-0.266810728063205,0.18607527774846,-1.43388595890683,0.151604809396681,0.502511680051205
"FBgn0030975",0.205179425543192,-1.34768855832594,3.80100755910264,-0.354560872971299,0.722918592891104,NA
"FBgn0030976",2.84899784230146,-1.22379150559457,1.13577441429262,-1.07749522281391,0.28125908383867,NA
"FBgn0030979",0,NA,NA,NA,NA,NA
"FBgn0030980",0.0796749105101128,-0.719793320809052,3.81459675932753,-0.188694471846598,0.850332284583495,NA
"FBgn0030981",0,NA,NA,NA,NA,NA
"FBgn0030982",0,NA,NA,NA,NA,NA
"FBgn0030983",0.838070991875556,2.18804715899801,2.04601520486402,1.06941881653486,0.284880992280919,NA
"FBgn0030984",0.551435494643331,0.851978566185013,2.28887101434649,0.372226552236831,0.709724178354527,NA
"FBgn0030985",29.4331990381225,0.558086771343568,0.370781490592918,1.50516351409864,0.132282043010717,0.466914098379217
"FBgn0030989",21.6389650955523,-0.0342778797091528,0.390570500007316,-0.0877636168336081,0.930064555702575,0.986231022692386
"FBgn0030990",2266.66667580316,-0.141961506283008,0.118329130972461,-1.19971730643443,0.230249149362801,0.625268863932326
"FBgn0030991",3633.78307469781,0.164946697164851,0.132034261680485,1.24927193188699,0.211565630320814,0.598118458274504
"FBgn0030992",169.424539451674,-0.144794901890089,0.209679830766835,-0.690552359569108,0.489846894882764,0.828464206905429
"FBgn0030993",3629.41766080638,-0.357545858663,0.187806783727452,-1.9037962930129,0.0569367195166083,0.282578602586005
"FBgn0030994",70.644709817032,-0.00274542479516062,0.277268847803747,-0.00990167058761629,0.992099739006517,0.996928202135423
"FBgn0030995",104.798738175287,0.0491547594247665,0.218000283905238,0.225480254173125,0.821605684773424,0.959481424774689
"FBgn0030996",998.895956955237,0.133160991356388,0.136038297469417,0.978849293422865,0.327654449529174,0.727412105476478
"FBgn0030997",10.2442454603562,0.606045269962183,0.594653391537549,1.01915717388776,0.308128354566809,0.71020556495695
"FBgn0030998",2.68042883436673,-1.0790245740545,1.09824259392498,-0.982501115894808,0.325853033483013,NA
"FBgn0030999",1.67041699199512,-1.68500984969177,1.69296188769475,-0.995302884216842,0.319588975436762,NA
"FBgn0031000",1.50925889617478,0.0941728290494291,1.44325755062565,0.0652501897589971,0.947974800589604,NA
"FBgn0031001",3.89396112653928,0.562220522858303,0.949407232135918,0.592180577341352,0.553729674054114,NA
"FBgn0031002",540.219968555313,0.177925386298727,0.241617328128162,0.736393319457408,0.461491369061882,0.814928524032751
"FBgn0031003",313.621356991632,0.305624745270956,0.133700734677883,2.28588680538875,0.0222608815601874,0.151742274549909
"FBgn0031004",2.0448846071896,0.224820425950114,1.51004032056857,0.148883723757431,0.881645384623746,NA
"FBgn0031005",1.73315947156992,0.670048059068516,1.3772104616639,0.486525536742573,0.626594604113642,NA
"FBgn0031006",1720.93377198929,-0.132242394393978,0.145014977861543,-0.911922315502063,0.361809613377301,0.748887178457999
"FBgn0031008",703.143011177233,-0.0381669885101887,0.19757292331121,-0.193179246784082,0.84681859126831,0.963153739988119
"FBgn0031010",6.78656227505032,-0.93804264158701,0.711132015177074,-1.3190836884955,0.187141135700011,0.564339011750431
"FBgn0031011",4407.55285745736,-0.0974062528794632,0.115511518253092,-0.843260086548603,0.399083000109304,0.774236393561956
"FBgn0031012",939.461653373582,-0.474117827066947,0.105732555257321,-4.48412341793014,7.32142800103386e-06,0.00020244599751696
"FBgn0031016",122.893067983848,-0.501060416413698,0.210801769108865,-2.376926998914,0.0174575427222306,0.128149463913829
"FBgn0031018",41.1372833918602,0.949531842418774,0.305481120052885,3.10831596484388,0.00188156790129984,0.0224359450465882
"FBgn0031020",2178.40475690796,-0.0380056915005776,0.148001108863837,-0.256793288863418,0.797338351106552,0.952596833332422
"FBgn0031021",388.595892415104,-0.294601197497975,0.166292450015011,-1.77158492445918,0.0764634840136238,0.338153866867901
"FBgn0031022",237.914421010073,0.0866651310968052,0.195085173252346,0.444242530849345,0.656867245881523,0.90187343569717
"FBgn0031023",2129.74397773146,0.153838595869018,0.174473349321298,0.881731201168838,0.377922183989072,0.761279477284191
"FBgn0031026",0.159349821020226,-1.17380159069665,3.80557458313835,-0.308442671416166,0.757745516531521,NA
"FBgn0031030",4455.90104452323,-0.0686287820308784,0.129614582180029,-0.529483495426126,0.596470090721641,0.875602278158672
"FBgn0031031",33.8242742748903,-0.102736410472028,0.354691122606261,-0.28965035751987,0.772083737844681,0.945584706429693
"FBgn0031032",48.6244128711516,-0.138406783208181,0.258606533817093,-0.535202189849054,0.592510052205905,0.873577114431356
"FBgn0031033",30.4709695747994,0.241862727255952,0.365658849631529,0.661443658480232,0.50832783538211,0.838781239866237
"FBgn0031034",82.136702970416,-0.358396375829418,0.253918105540894,-1.41146443679534,0.158107714675296,0.514236228699684
"FBgn0031035",28231.0566729146,-0.240440097215602,0.166704369129712,-1.44231431048167,0.149213724916691,0.497197384708157
"FBgn0031036",358.48636918388,-0.188113917586854,0.166666353776022,-1.12868562445216,0.259030475692839,0.659314760494641
"FBgn0031037",470.674529265784,0.16302208277128,0.133364762804854,1.22237748069797,0.221564911159786,0.612042733349785
"FBgn0031038",0,NA,NA,NA,NA,NA
"FBgn0031039",21.9514187411605,-0.546891598578488,0.546374543554437,-1.0009463380572,0.316852752350466,0.719161564715825
"FBgn0031040",129.368246236944,-0.288792578837478,0.282345313467881,-1.02283468172504,0.306386017012599,0.708614078692966
"FBgn0031041",0,NA,NA,NA,NA,NA
"FBgn0031042",59.3512312586097,-0.381023546244169,0.280596758375941,-1.3579043052724,0.174494051106085,0.541302268861703
"FBgn0031043",498.895123118957,-0.0943806985106993,0.15790206324173,-0.597716689529339,0.550028987463668,0.855147352309066
"FBgn0031044",435.928384306166,-0.192311228612564,0.122422861447883,-1.57087676548415,0.116211276471973,0.434513231840176
"FBgn0031045",64.4838746185644,-0.412802307001882,0.250100704862011,-1.65054435664081,0.0988316488770927,0.395089247648435
"FBgn0031047",1535.00905468963,0.372007172826394,0.127542555450202,2.91672980452115,0.00353722044960727,0.0370784455945609
"FBgn0031048",919.16486059,0.409253880771011,0.157063172661496,2.60566416580059,0.00916963196629341,0.079181519396151
"FBgn0031049",461.361904390034,0.692745963484357,0.246360472479075,2.81192009624514,0.00492467353391067,0.0488534658197122
"FBgn0031050",475.279936731411,-0.0134553349825417,0.154874295109128,-0.0868790716565377,0.930767635007769,0.986477944230249
